Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
4.388434887,70.5707,70.74622,6.559648,-1.170887,-0.01879359,-1.228471,13.4411,17.32403,-4.769793,890.4673
4.408257961,40.74072,132.2507,24.67029,-0.4265223,-1.671153,-3.552224,13.4411,17.32403,-4.769793,890.4673
4.428081513,-142.1626,1919.119,-241.238,12.06054,1.668239,-15.73433,13.4411,17.32403,-4.769793,890.4673
4.447905541,1.13347,1930.077,128.0723,-2.384104,-1.721452,-15.69996,6.295673,11.57098,26.10427,890.4673
4.467728615,-111.2116,-68.34568,60.95275,1.279786,-3.461366,5.552938,6.295673,11.57098,26.10427,890.4673
4.490030289,308.3387,129.5407,-24.15502,0.3250766,1.895674,1.523886,-2.690607,-16.94419,50.139,890.4608
4.509854317,246.4991,-182.989,-20.48394,1.376802,-0.3298429,2.939563,-2.690607,-16.94419,50.139,890.4608
4.529677391,232.5494,58.43356,-6.289117,1.604632,-2.574212,-1.200613,-2.690607,-16.94419,50.139,890.4608
4.549500942,-358.1342,-61.57077,32.5631,4.684811,-0.3509439,4.237804,6.509146,13.16033,8.203871,890.4608
4.569320679,39.49521,97.37457,-8.920054,-1.086679,-0.2661166,-0.5739781,6.509146,13.16033,8.203871,890.4608
4.589144707,300.1184,119.2899,48.53228,3.265573,-0.6406567,3.303062,-4.108501,19.10768,0.6483474,890.4608
4.608967781,-345.8659,77.75678,35.43878,0.2346683,-0.2916352,-1.356623,-4.108501,19.10768,0.6483474,890.4608
4.628791332,373.1676,-37.71129,0.9918497,0.3784885,1.572177,4.371217,-4.108501,19.10768,0.6483474,890.4608
4.648615360,5.679585,33.16019,2.643834,0.3229695,0.4204371,0.1423052,-6.835306,23.49635,-1.057725,890.4625
4.668438435,101.2726,-197.4814,25.52687,-1.75322,-7.104319,-0.01063589,-6.835306,23.49635,-1.057725,890.4625
4.688261986,69.69884,-29.87596,15.73734,0.9618776,-1.877612,-1.16629,-6.084352,-2.814544,2.388022,890.4642
4.708086014,-298.7233,89.53925,-15.95628,-0.03486963,-0.2526561,1.064674,-6.084352,-2.814544,2.388022,890.4642
4.727909088,258.3315,171.7808,-3.474626,0.350642,0.04612444,2.898725,-6.084352,-2.814544,2.388022,890.4642
4.747732639,-121.7362,-108.9362,20.57092,1.469831,1.860189,2.250091,-6.68281,33.141,8.104694,890.4642
4.770030498,-519.5524,69.62689,-6.900963,1.262826,-1.305127,2.308961,-6.68281,33.141,8.104694,890.4642
4.789853573,-152.3757,-122.1326,18.6742,1.390997,-1.291121,4.258619,-8.134623,33.90203,8.991179,890.4642
4.809677601,-290.1293,106.8595,11.14849,0.2685838,0.383744,-0.06059909,-8.134623,33.90203,8.991179,890.4642
4.829501152,58.92518,357.649,19.95907,0.4396895,-2.224776,-2.482832,-8.426252,20.13877,19.39176,890.4642
4.849324226,-15.43183,1925.953,54.22245,1.363972,2.243769,-15.70978,-8.426252,20.13877,19.39176,890.4642
4.869148254,464.1522,1930.077,143.1848,-7.370487,-1.67142,-15.68846,-8.426252,20.13877,19.39176,890.4642
4.888971806,-114.2008,171.2506,82.48973,0.561902,-2.326638,2.1586,-16.95882,23.34756,32.70039,890.459
4.908794880,-1.295277,-56.38649,-7.145701,1.720983,0.1829798,0.6994227,-16.95882,23.34756,32.70039,890.459
4.928618908,70.5707,-80.24596,-4.698318,-0.3056343,0.1593709,-2.407105,34.90005,19.92769,-4.366899,890.4608
4.948442459,-178.9051,45.06047,0.6859267,-0.4142191,-1.032341,-1.806002,34.90005,19.92769,-4.366899,890.4608
4.968261719,28.22333,23.1451,4.662925,-0.1693579,-0.09550358,-1.178565,34.90005,19.92769,-4.366899,890.4574
4.988085270,84.70725,-10.78838,3.92871,0.1645744,-0.7644768,-2.79389,25.09901,22.91148,-10.14211,890.4574
5.007909298,104.6354,13.42457,-13.20298,0.1766471,0.1340186,-1.795258,25.09901,22.91148,-10.14211,890.4574
5.027732849,61.10482,23.96987,1.236588,0.003442025,-0.3089863,-0.653582,24.36543,28.10777,-8.10421,890.4574
5.050034046,44.47725,80.40784,-7.818732,0.5211329,0.2779246,-1.63376,24.36543,28.10777,-8.10421,890.4574
5.069858074,-31.62347,23.38075,5.641879,-0.1208528,-0.4434719,-0.7916487,24.36543,28.10777,-8.10421,890.4574
5.089681625,137.5792,29.44871,-7.206886,-0.1625814,-0.6762499,-2.100714,29.98384,28.27438,-17.12039,890.4574
5.109504700,-87.29781,-9.904692,-5.248979,0.9793606,0.4421463,-2.377593,29.98384,28.27438,-17.12039,890.4574
5.129328728,-87.36008,-0.1841652,7.232678,1.121856,-0.7438419,-0.113479,5.00543,-0.6045282,-11.44168,890.4592
5.149152279,52.63535,-9.727955,-2.985149,-0.3776,-0.2422446,-1.704798,5.00543,-0.6045282,-11.44168,890.4592
5.168971539,4.434074,-40.598,-5.616086,0.24904,-0.155668,-1.384471,5.00543,-0.6045282,-11.44168,890.4609
5.188795090,-40.77797,104.6797,-16.20102,0.2606125,-0.5988205,-1.990616,20.27526,23.35318,-9.619381,890.4609
5.208619118,-124.85,29.33089,3.806341,0.2944244,-0.1491075,-1.828968,20.27526,23.35318,-9.619381,890.4609
5.228442192,67.20782,-82.07224,5.886617,-0.01055297,-0.01183745,0.1958781,12.00362,18.82341,-3.087503,890.4609
5.248265743,120.5157,157.8775,-15.8951,0.93515,-0.4572704,-4.586253,12.00362,18.82341,-3.087503,890.4609
5.268089771,-85.18044,1930.077,9.618877,9.141644,-1.552366,-15.37419,12.00362,18.82341,-3.087503,890.4609
5.287912846,356.8514,1930.077,79.67524,-3.95255,0.5228222,-15.697,5.195759,8.48914,40.18897,890.4556
5.307736397,295.5723,199.7641,10.65902,-2.002633,-0.6409303,0.5746617,5.195759,8.48914,40.18897,890.4556
5.349861622,517.6469,48.24173,-48.81241,-2.473469,-1.284511,0.4586149,-2.790792,-15.52437,47.12717,890.4556
5.369681358,214.4272,219.9121,-25.68464,1.711546,-7.201269,-2.393806,-2.790792,-15.52437,47.12717,890.454
5.389504910,-359.691,240.9438,-31.80309,-1.70438,-0.3123387,-2.002442,3.036755,15.35874,5.244376,890.454
5.409327984,20.99937,4.82338,5.764248,0.214922,1.646669,1.244075,3.036755,15.35874,5.244376,890.454
5.429152012,330.1352,-264.6414,-23.72673,-2.561847,4.015914,-2.442769,-6.000362,18.77181,0.6915774,890.4557
5.448975563,-445.1331,-58.8608,10.23072,-2.392468,-0.4752269,-2.213902,-6.000362,18.77181,0.6915774,890.4557
5.469089985,113.7899,191.0451,-15.71154,0.683755,-3.049563,-1.913299,-6.000362,18.77181,0.6915774,890.4576
5.488914013,-329.0515,-47.19617,9.618877,0.5793437,-0.2718058,1.05081,-8.298765,22.05617,-1.438898,890.4576
5.508737087,79.53838,-168.3198,15.98208,3.159687,-0.4781356,5.666002,-8.298765,22.05617,-1.438898,890.4594
5.528560639,273.5267,-171.7367,16.96103,0.29687,0.583492,1.666081,-5.291803,0.4665709,3.558687,890.4594
5.548384667,-104.7972,86.18124,-1.088427,-1.017354,-1.020221,0.1051199,-5.291803,0.4665709,3.558687,890.456
5.568203449,-302.1484,67.50605,-74.26521,0.7702004,0.2311164,1.134024,-5.291803,0.4665709,3.558687,890.456
5.588027477,-407.2073,8.240292,32.86903,-0.4317193,-0.04140259,-1.410706,-7.074156,33.13572,7.240891,890.456
5.610329151,-468.5487,163.4742,-24.15502,0.4243163,0.0362636,2.005944,-7.074156,33.13572,7.240891,890.456
5.630152226,343.8358,-56.32758,-21.58527,-1.061302,2.448616,1.753911,-9.946573,32.84151,9.419382,890.4578
5.649976254,-418.5414,163.0029,12.00508,-0.0538114,-0.03347042,0.5589675,-9.946573,32.84151,9.419382,890.4578
5.669799805,37.68922,530.321,-48.13938,1.430541,1.008215,-1.368865,-14.43197,17.77259,26.83636,890.4595
5.689622879,9.602944,1929.959,-181.3382,7.879346,-0.2088283,-15.72412,-14.43197,17.77259,26.83636,890.4595
5.709446907,301.1771,1930.077,-71.0836,-6.995236,-0.9965255,-15.68952,-14.43197,17.77259,26.83636,890.4578
5.729270458,-104.299,238.5284,6.19254,-3.780634,-0.5067536,-2.562176,-22.08314,19.03798,31.5711,890.4578
5.749094486,267.486,71.33534,-2.495672,-0.5910764,-0.3961462,-2.789378,-22.08314,19.03798,31.5711,890.4595
5.768913269,-8.270138,33.39584,-6.411487,0.4897466,0.9534576,-0.4256968,34.45116,13.61379,-9.723351,890.4595
5.788737297,-117.4392,-19.0361,2.582649,-0.5457755,-0.1721193,0.1933306,34.45116,13.61379,-9.723351,890.4595
5.808560848,66.83418,29.80219,4.846479,0.1696551,-0.1036254,-1.482471,34.45116,13.61379,-9.723351,890.4595
5.828383923,111.9839,23.96987,-10.57204,-0.2879207,0.2270623,-0.2848152,24.73177,24.01488,-9.718891,890.4631
5.848207951,-69.86066,74.16314,-3.474626,-0.9737111,2.41144,0.2792798,24.73177,24.01488,-9.718891,890.4631
5.868031502,48.27606,77.16766,0.6247421,0.467794,0.07602788,-0.6332184,24.77312,27.75426,-6.798491,890.4631
5.890332699,-47.37918,51.71756,4.968848,-0.9809538,0.4548571,-0.5797012,24.77312,27.75426,-6.798491,890.4631
5.910156250,179.3661,0.9351681,-4.881872,0.6878422,0.03597756,-1.372132,24.77312,27.75426,-6.798491,890.4648
5.929980278,59.54793,-10.9062,-4.208841,0.2895028,-0.237796,-1.144147,31.63333,26.70111,-24.34637,890.4648
5.949803352,-116.0691,87.4184,12.24981,0.1599947,0.238137,-0.1163333,31.63333,26.70111,-24.34637,890.4666
5.969623089,-10.38751,71.09969,-4.392395,0.6020475,-0.002567099,-0.9849958,4.99279,7.869188,-8.605181,890.4666
5.989447117,149.7229,-35.64936,-9.042424,-0.216976,-0.001210102,-0.6814163,4.99279,7.869188,-8.605181,890.4666
6.009270191,34.38861,-53.5587,-2.128565,0.3295851,0.1376046,-0.4016231,4.99279,7.869188,-8.605181,890.4666
6.029093742,-174.6081,103.8549,7.722155,-0.4005969,0.5888815,-1.203133,20.59523,23.32695,-11.30613,890.4683
6.048917770,20.56344,42.3505,-6.227932,-0.8256512,0.08514802,0.1115361,20.59523,23.32695,-11.30613,890.4683
6.068740845,4.745451,15.89889,1.66488,0.8653429,-0.424893,-0.6617645,11.69973,19.58876,-0.5427375,890.4702
6.088564396,-32.68215,484.8407,-60.25393,2.097003,1.787033,-6.261329,11.69973,19.58876,-0.5427375,890.4702
6.108388424,-101.0607,1929.9,-109.1404,9.277577,0.2783657,-15.72749,11.69973,19.58876,-0.5427375,890.4668
6.128211498,315.9986,1930.077,-59.03024,-5.999667,0.4330586,-13.48657,1.187654,3.17831,52.25413,890.4668
6.148035049,462.5953,-145.1084,-13.32535,-2.436295,-2.329368,0.5953131,1.187654,3.17831,52.25413,890.4633
6.170332909,186.9014,-4.308025,-4.698318,-0.8474625,0.5930665,-0.1730109,1.304134,-13.53033,36.86301,890.4633
6.190155983,490.9307,-93.02993,-41.04197,-2.591306,0.649407,0.0694783,1.304134,-13.53033,36.86301,890.4633
6.209980011,-194.8477,185.9198,-45.08015,3.260163,-2.321511,-3.041934,1.304134,-13.53033,36.86301,890.4633
6.229803562,-387.7151,136.6691,-13.14179,-0.9170769,-0.4814969,-0.003015322,2.230192,17.59471,3.539177,890.4633
6.249626637,-2.665339,3.645133,-7.573994,0.3080524,3.357819,1.241443,2.230192,17.59471,3.539177,890.4633
6.269450665,-27.76238,-307.4706,27.7907,-0.07288715,3.851005,2.412057,-6.359571,20.24477,1.5438,890.465
6.289274216,-385.1617,-19.62522,-6.656225,-0.9018891,-0.3389354,-2.785325,-6.359571,20.24477,1.5438,890.465
6.309097290,56.80781,169.8367,-22.31948,-2.861479,2.782792,-1.08843,-6.359571,20.24477,1.5438,890.465
6.328921318,-107.7865,184.5648,0.7471113,-0.7678705,1.702624,-1.737987,-8.318987,21.68123,-2.303365,890.465
6.348744869,319.6729,39.87619,-4.943056,0.868784,-0.9637474,3.15785,-8.318987,21.68123,-2.303365,890.4668
6.368564129,-117.1901,-100.394,23.93607,2.301955,0.8002905,3.433682,-6.478434,7.854339,5.566164,890.4668
6.388387680,-43.45582,-21.62824,-3.168703,-1.295873,-1.510227,-0.7843119,-6.478434,7.854339,5.566164,890.4686
6.408211708,-94.9577,89.06795,44.73884,-1.22595,1.253808,-0.5812848,-6.478434,7.854339,5.566164,890.4686
6.428034783,-363.6144,20.14057,2.949757,0.9859003,1.666339,1.373498,-7.44528,33.50538,7.241555,890.4686
6.450336456,-283.964,63.4411,-6.900963,-0.5728379,0.04747751,-0.07100734,-7.44528,33.50538,7.241555,890.4686
6.470160008,53.2581,-150.8818,11.33205,0.1208237,1.005664,1.300986,-9.555227,32.84679,10.28319,890.4686
6.489983559,-427.26,206.4212,10.47546,1.428399,-0.8756802,-0.4579769,-9.555227,32.84679,10.28319,890.4686
6.509807110,-211.2884,727.1469,-81.60735,4.686195,-2.088207,-9.783473,-9.555227,32.84679,10.28319,890.4703
6.529631138,-185.4441,1930.077,-157.8434,10.31751,-0.7909482,-15.72958,-21.05803,20.45213,29.40884,890.4703
6.549454212,-47.62828,1814.373,-48.75122,-9.207543,4.115345,-11.74194,-21.05803,20.45213,29.40884,890.4617
6.569273949,158.6906,-178.6295,11.88271,-1.947452,-0.6448297,-0.1792055,-15.55101,10.79369,25.67622,890.4617
6.589097500,215.2991,17.72517,-20.97342,-0.3548763,-0.1787235,-2.588384,-15.55101,10.79369,25.67622,890.4617
6.608920574,-184.2608,24.55899,7.844524,0.4121763,1.114994,0.04851606,-15.55101,10.79369,25.67622,890.4617
6.628744602,-11.81984,-7.312551,15.85971,0.3164601,0.1393008,0.6025964,35.12978,14.31043,-11.43013,890.4617
6.648568154,94.54679,-2.422832,-5.248979,-0.2445492,-0.3622242,-1.364115,35.12978,14.31043,-11.43013,890.4634
6.668391228,11.90714,24.38226,-11.55099,-0.2396265,0.457472,-0.8917221,23.5492,24.75521,-10.14472,890.4634
6.688215256,-228.9124,-116.1235,16.41037,-0.2244351,0.1107021,-0.6790375,23.5492,24.75521,-10.14472,890.4652
6.708038807,13.33948,67.68279,2.031988,0.2790425,-0.5140795,-1.949501,23.5492,24.75521,-10.14472,890.4652
6.730340004,-109.5925,-77.24144,-1.088427,0.4962144,0.1923993,0.05816965,23.65244,27.05786,-5.581078,890.4652
6.750163555,164.6068,-14.7355,-9.348347,0.2711422,1.515435,-0.3142587,23.65244,27.05786,-5.581078,890.4652
6.769983768,-59.21154,61.67373,3.622787,0.2732463,-0.9828314,-1.349805,32.62927,24.38125,-28.99358,890.4652
6.789806843,-215.1495,42.23268,5.152402,-1.291739,0.8769097,-0.869302,32.62927,24.38125,-28.99358,890.4652
6.809630394,67.33237,108.0377,-7.757547,-0.6394156,0.2153203,-1.112923,8.647214,13.29784,-7.093537,890.467
6.829454422,93.61266,-27.75512,-14.36548,0.5545446,0.04276245,-1.003575,8.647214,13.29784,-7.093537,890.467
6.849277496,-67.12053,-37.94694,6.070171,-0.06920053,0.9783533,-0.846297,8.647214,13.29784,-7.093537,890.467
6.869101047,-201.8225,30.45022,4.968848,-0.4208549,-0.7913277,-1.504848,20.93782,23.31071,-12.18417,890.467
6.888925076,41.5503,5.235765,0.8694805,1.384949,-1.242033,1.356668,20.93782,23.31071,-12.18417,890.467
6.908748150,31.95987,30.50913,5.641879,1.133676,0.3194095,-0.3561258,12.062,22.1433,0.2758875,890.467
6.928571701,15.33229,1173.349,-123.3964,7.995496,-5.528454,-11.13573,12.062,22.1433,0.2758875,890.4654
6.948395729,-182.6417,1930.077,-24.15502,7.962689,-0.725179,-15.71841,12.062,22.1433,0.2758875,890.4654
6.968214512,-378.1869,1462.137,-56.70522,-13.78572,4.990627,-9.618847,0.2038097,-0.779712,54.89704,890.4619
6.988038540,781.5707,-446.916,-32.84323,0.3764596,-0.756393,4.837843,0.2038097,-0.779712,54.89704,890.4619
7.010340214,180.9852,-156.6552,-4.025287,-0.6789652,-0.7955174,0.3116229,8.00354,-7.49966,27.22228,890.4636
7.030163288,519.3283,-472.425,-24.09384,2.760312,2.510262,5.701964,8.00354,-7.49966,27.22228,890.4636
7.049987316,356.8514,465.8709,-93.04887,-5.08933,3.827957,1.159915,8.00354,-7.49966,27.22228,890.4654
7.069810867,-380.9893,-13.3216,52.75402,1.698519,-1.302523,2.383137,1.070351,16.4871,1.029336,890.4654
7.089633942,-174.9195,46.88675,-22.31948,0.8650021,2.091509,0.5476026,1.070351,16.4871,1.029336,890.4654
7.109457970,-32.99353,-126.8456,-33.27152,2.507434,0.05256445,2.765404,-5.197767,21.32534,1.937358,890.4654
7.129281521,-344.4335,-90.85017,19.65315,1.622065,-1.100793,2.146693,-5.197767,21.32534,1.937358,890.4672
7.149104595,-25.64502,147.7446,-5.187795,2.108338,0.4193683,-0.08976092,-5.197767,21.32534,1.937358,890.4672
7.168924332,-118.4356,106.3292,14.94194,0.4599926,0.440298,2.294502,-9.048506,20.23009,-2.698774,890.4672
7.188748360,145.5505,-195.3017,-49.54663,1.576502,3.57056,5.321772,-9.048506,20.23009,-2.698774,890.4672
7.208571434,-129.3338,-158.4815,2.093173,0.6727932,1.993996,2.473131,-6.157692,14.05067,6.320247,890.4672
7.228394985,241.8907,-331.0945,18.61301,1.683008,2.70525,7.313877,-6.157692,14.05067,6.320247,890.4672
7.248219013,38.81018,82.46976,-8.491763,-0.748483,1.790164,-0.23728,-6.157692,14.05067,6.320247,890.4638
7.268042088,-522.3547,203.0632,-11.48981,-0.1662733,1.268376,1.351854,-7.100672,32.39199,6.009625,890.4638
7.290343762,-130.0811,-47.60856,3.010942,0.9312038,-0.9912598,4.789222,-7.100672,32.39199,6.009625,890.4656
7.310167313,108.6833,-16.97417,12.43337,-0.6244294,2.921705,3.335427,-8.804674,31.37911,10.29477,890.4656
7.329990864,-319.1497,48.83085,3.194495,-0.1089154,-0.006374262,2.034484,-8.804674,31.37911,10.29477,890.4656
7.349814415,283.7399,1930.077,-389.8553,13.91143,3.38706,-0.4851908,-8.804674,31.37911,10.29477,890.4656
7.369634152,-198.3974,1930.077,14.39128,2.676998,-1.128907,-15.71183,-22.02476,22.35787,34.93449,890.462
7.389457226,-622.9297,128.0679,-9.348347,-6.884795,-1.955947,-12.04147,-22.02476,22.35787,34.93449,890.462
7.409281254,210.8152,-242.6671,0.6247421,0.6800902,-0.7678475,0.6317121,-6.665287,14.16155,14.42161,890.4569
7.429104805,191.0116,59.31724,-20.78987,-0.4970811,0.6134856,-2.577273,-6.665287,14.16155,14.42161,890.4569
7.448927879,-194.2249,65.62086,7.660971,-0.1316238,-0.3382337,0.2034364,-6.665287,14.16155,14.42161,890.4551
7.468751907,13.46403,33.86713,-1.822642,-0.3191089,-0.1780059,-0.1716112,35.81292,19.82825,-11.10679,890.4551
7.488575459,61.91441,5.35359,-7.329256,-0.06543422,0.2609228,-1.437021,35.81292,19.82825,-11.10679,890.4569
7.508398533,-15.43183,22.26142,2.521465,-0.3254823,-0.8175537,-2.594011,23.91521,25.90834,-9.736814,890.4569
7.528222561,-209.607,-61.33512,13.96298,0.2202603,-1.14155,-1.01347,23.91521,25.90834,-9.736814,890.4569
7.548046112,52.7599,11.18591,-8.614132,-0.1602018,-0.5218942,-2.051441,23.91521,25.90834,-9.736814,890.4569
7.570343495,-39.03426,24.0877,1.420142,0.2338737,-0.01695517,-0.6412703,23.66047,27.42742,-5.152071,890.4536
7.590167046,-78.70378,-8.962095,-3.841733,-0.1833721,-0.310584,-0.4807568,23.66047,27.42742,-5.152071,890.4536
7.609991074,-17.23782,-39.36084,8.578739,-1.338019,-0.6842166,0.396915,34.84164,22.49505,-31.55576,890.4553
7.629814148,-149.0129,-77.77164,4.051079,-0.9660096,0.9688759,-0.4869856,34.84164,22.49505,-31.55576,890.4553
7.649637699,64.09405,47.18131,-16.38458,-0.2357963,-0.7295008,-1.767715,34.84164,22.49505,-31.55576,890.4571
7.669461727,72.25214,54.3097,-3.291072,0.3647092,-0.03127614,-2.090628,12.63309,18.76634,-6.83426,890.4571
7.689284802,-90.59841,27.50461,-2.312118,0.5133504,-0.0665793,-2.856674,12.63309,18.76634,-6.83426,890.4589
7.709108353,-18.48333,25.0892,-3.229887,0.02116886,-0.7696496,-0.9345845,22.41401,22.56043,-12.19974,890.4589
7.728932381,101.8953,156.3458,6.008986,-0.1865686,-0.3156262,-0.5353391,22.41401,22.56043,-12.19974,890.4589
7.748755455,-49.8702,105.0921,8.884663,0.5139735,0.4379366,-1.229145,22.41401,22.56043,-12.19974,890.4606
7.768575191,88.19469,1930.077,-484.1408,16.1014,3.52456,2.202394,12.14585,21.08228,2.845806,890.4606
7.788398266,-144.7781,1930.077,126.7262,-1.263447,0.2443377,-15.70313,12.14585,21.08228,2.845806,890.4573
7.808221817,-420.0983,-229.4708,34.1539,2.185786,-2.215066,2.857796,6.309587,-5.611053,59.09713,890.4573
7.828045845,743.9562,-243.8454,-31.13006,3.116238,1.11421,6.028619,6.309587,-5.611053,59.09713,890.4537
7.847869396,111.8594,-247.1445,-4.943056,-0.3463868,-1.302086,0.1572858,6.309587,-5.611053,59.09713,890.4537
7.870170593,315.6873,-3.011955,-28.6215,1.203079,0.7880964,1.426887,21.20321,-12.85398,22.38955,890.4537
7.889994144,-126.9051,207.1282,56.30273,2.471278,1.534763,3.192204,21.20321,-12.85398,22.38955,890.4537
7.909817696,-184.1363,103.6193,8.762294,-1.64669,-1.064254,-1.094897,0.2356815,20.11372,-1.136064,890.4555
7.929641247,70.81981,147.6857,64.13435,-0.03555819,-0.7470931,-0.3703515,0.2356815,20.11372,-1.136064,890.4555
7.949465275,-427.1355,10.47896,33.11376,1.000596,0.05385739,0.8414335,-6.025553,22.05481,1.068951,890.4573
7.969284058,352.9903,37.10731,-9.409532,0.2884739,-1.017914,3.582048,-6.025553,22.05481,1.068951,890.4573
7.989108086,66.39825,-69.99522,22.46764,1.284274,0.2166177,2.605365,-6.025553,22.05481,1.068951,890.459
8.008931637,-91.09662,-148.3486,23.20186,1.701784,-1.040228,1.649424,-9.741186,17.69717,-2.203899,890.459
8.028754711,176.5637,300.9165,28.40255,-1.620691,0.6914574,-0.2349431,-9.741186,17.69717,-2.203899,890.454
8.048578739,-126.8428,38.16773,10.47546,0.2182293,0.2670345,0.451942,-6.931986,19.59501,7.045308,890.454
8.068402290,134.0918,137.1993,6.743202,-0.3556317,-0.5569921,1.15218,-6.931986,19.59501,7.045308,890.4557
8.088225365,-14.37314,-102.5148,-3.046333,0.04215293,1.227891,0.7436988,-6.931986,19.59501,7.045308,890.4557
8.108049393,-665.9622,210.8986,0.5635575,-2.407934,-0.1026097,-0.992379,-7.096519,32.02781,6.016079,890.4557
8.127872944,-132.323,52.24776,-6.350302,-0.1528194,-0.9376891,0.04802845,-7.096519,32.02781,6.016079,890.4557
8.150174141,-278.1101,-43.60252,9.25177,2.279365,1.494188,2.994886,-9.921652,30.65643,9.458107,890.4575
8.169993877,-40.34204,250.1931,3.561603,0.5312129,-2.425937,0.4505714,-9.921652,30.65643,9.458107,890.4575
8.189817905,-170.8093,1919.649,-156.8032,14.79943,-0.03426453,-15.74015,-9.921652,30.65643,9.458107,890.4575
8.209640980,129.857,1930.077,132.1716,-4.49946,-3.087784,-15.69468,-18.78268,20.61919,45.11205,890.4575
8.229464531,-287.2646,-108.2293,81.51078,0.621293,-2.236601,2.630601,-18.78268,20.61919,45.11205,890.4521
8.249288559,181.4835,-41.5995,-7.818732,0.01838686,1.661152,4.280559,3.976095,24.64977,16.14086,890.4521
8.269111633,131.2894,-55.67954,8.211632,-0.6644118,0.6974517,-1.763791,3.976095,24.64977,16.14086,890.4521
8.288935185,-202.0094,87.53622,3.622787,-0.6392398,-0.8908346,-1.16719,3.976095,24.64977,16.14086,890.4521
8.308759213,26.97782,14.36717,1.236588,-0.3206368,0.1011552,-1.448356,32.05352,20.23737,-11.9118,890.4521
8.328582287,15.89277,-24.51494,3.194495,0.178007,-0.4761075,-1.873617,32.05352,20.23737,-11.9118,890.4521
8.348405838,49.58385,18.19647,1.909619,-0.4033599,-1.145139,-2.986408,23.91909,26.64208,-9.314262,890.4526
8.368225098,-7.024627,-32.9394,2.093173,0.1623065,-0.3906371,-0.9024584,23.91909,26.64208,-9.314262,890.4526
8.388048649,45.90959,54.3097,-5.12661,-0.7817513,-0.51986,-1.756459,23.91909,26.64208,-9.314262,890.4543
8.407872677,-59.70974,65.09064,-3.229887,-0.364839,-0.2988483,-0.9874641,22.9714,26.72616,-3.818544,890.4543
8.430173874,19.06883,-18.44697,3.25568,0.1107857,-0.8829578,-0.9179978,22.9714,26.72616,-3.818544,890.4562
8.449997425,-21.28573,41.40791,-2.189749,0.2559944,0.7366961,-1.797055,38.15322,19.52154,-32.43911,890.4562
8.469821453,-168.0692,-79.12663,6.19254,0.618347,-0.495859,0.3655235,38.15322,19.52154,-32.43911,890.4528
8.489644528,37.62694,-28.40315,-0.8436882,-0.02735163,-0.1986964,-1.187962,38.15322,19.52154,-32.43911,890.4528
8.509468079,90.99709,66.68127,-5.738456,-0.8340992,0.4964278,-0.9372894,15.98841,20.54239,-6.496317,890.4546
8.529292107,-68.24149,85.41538,1.175403,0.4597833,-0.3897339,-0.7618794,15.98841,20.54239,-6.496317,890.4546
8.549115181,-81.38163,26.26745,7.355048,-0.1378156,0.1614933,-1.182066,23.16429,22.19068,-11.77206,890.4546
8.568934918,80.90845,47.5937,-3.352256,-0.9084339,0.2601492,-1.018456,23.16429,22.19068,-11.77206,890.4546
8.588758469,122.8199,133.6646,25.71043,-0.9992843,-1.688187,-4.71024,23.16429,22.19068,-11.77206,890.4564
8.608581543,-89.78883,1922.065,-53.2177,5.787525,2.425576,-15.72006,12.25407,20.03201,6.286645,890.4564
8.628405571,110.6139,1930.077,153.9533,-2.731045,-2.546588,-15.69892,12.25407,20.03201,6.286645,890.4528
8.648229122,-83.7481,141.1464,36.5401,-0.1251465,-3.181209,4.253098,5.601019,-8.687615,74.04564,890.4528
8.668052197,363.2035,98.14043,-37.79918,0.4125392,1.985364,0.9365634,5.601019,-8.687615,74.04564,890.4528
8.687876225,353.0526,-174.7413,19.40841,1.054966,1.45493,-0.5473458,5.601019,-8.687615,74.04564,890.4528
8.710177422,254.7195,77.75678,-33.21034,0.1215054,4.401173,2.661416,20.6104,-5.627941,17.16648,890.4528
8.730000973,210.8775,174.7264,25.0374,2.367201,0.1841756,1.402347,20.6104,-5.627941,17.16648,890.4528
8.749825001,61.72758,-61.57077,29.50387,-1.96242,-4.379785,-0.5391442,0.2110348,21.20088,-1.590887,890.4546
8.769643784,283.9267,226.3925,73.8627,1.547944,-2.763017,4.411447,0.2110348,21.20088,-1.590887,890.4546
8.789467812,-362.2444,81.40935,-1.945011,1.054064,0.6262355,1.327195,-4.916655,23.47803,-0.2857881,890.4564
8.809291363,-123.729,131.9561,-77.20206,2.603657,3.587433,3.049073,-4.916655,23.47803,-0.2857881,890.4564
8.829114437,115.4091,-65.34116,-1.333165,1.923482,2.338649,5.21598,-4.916655,23.47803,-0.2857881,890.4564
8.848938465,-156.6105,8.593765,40.88421,-1.903,-4.695953,0.3893395,-10.46385,14.724,-2.945667,890.4564
8.868762016,134.7145,-56.97561,13.59588,-0.3722452,1.348174,-2.091724,-10.46385,14.724,-2.945667,890.4546
8.888585091,-246.3496,-29.22792,-8.369393,1.288553,-0.5033458,0.9443675,-6.610971,24.69342,7.383294,890.4546
8.908409119,118.4606,189.1599,-35.47417,-1.164549,2.977667,2.003964,-6.610971,24.69342,7.383294,890.4546
