Time (s),W,X,Y,Z
8.860339165,0.2015295,-0.9700184,-0.09808649,-0.0738682
8.880356789,0.1938954,-0.9707334,-0.1002255,-0.08163156
8.900374889,0.1830168,-0.9732456,-0.09978603,-0.07725371
8.920392036,0.1942152,-0.9685911,-0.09935353,-0.1042493
8.940409660,0.1349821,-0.9785714,-0.1083253,-0.09524065
8.960427284,0.06092526,-0.9858736,-0.112491,-0.09118571
8.980445385,0.0544726,-0.9866942,-0.1093783,-0.09017369
9.000463009,0.01466096,-0.987915,-0.1110252,-0.09005524
9.020480156,-0.03577727,-0.9642554,-0.1093876,-0.2314904
9.040497780,-0.06713673,-0.8345219,-0.08242874,-0.5374884
9.060515881,-0.07824158,-0.687214,-0.05573805,-0.7177298
9.080533505,-0.09094432,-0.6851335,-0.07243077,-0.7167306
9.100551605,-0.07313805,-0.6895827,-0.05338568,-0.7161733
9.120568275,-0.06911772,-0.693584,-0.05377287,-0.712671
9.140586376,-0.08010376,-0.6914757,-0.06660841,-0.7124856
9.160604000,-0.06504729,-0.6929932,-0.05043285,-0.7138721
9.180622101,-0.05629953,-0.6974625,-0.04577817,-0.7105691
9.200639725,-0.05162271,-0.6901986,-0.04596379,-0.7179666
9.220656872,-0.07444874,-0.6928986,-0.07380129,-0.7110063
9.240674496,-0.07273591,-0.6904327,-0.07202862,-0.7137588
9.260692596,-0.06420792,-0.6872467,-0.0700994,-0.7178321
9.280710220,-0.06113438,-0.6904784,-0.0700233,-0.7150011
9.300727844,-0.06478145,-0.6906924,-0.07603397,-0.7138584
9.320744991,-0.05960029,-0.6919798,-0.07280414,-0.7133995
9.340763092,-0.03908995,-0.690039,-0.05637107,-0.71817
9.360780716,-0.03737135,-0.6921147,-0.0596896,-0.7159926
9.380798340,-0.04817854,-0.6840098,-0.07649338,-0.7215163
9.400816441,-0.04942582,-0.6826184,-0.08453127,-0.7218527
9.420833588,-0.04821028,-0.6845346,-0.08590581,-0.7199554
9.440851212,-0.07635287,-0.5345818,-0.08151779,-0.8356853
9.460868836,-0.1071179,-0.2344891,-0.03754811,-0.9637184
9.480886936,-0.1190444,-0.02115961,-0.002376669,-0.9909605
9.500904560,-0.1188076,-0.01289855,0.01633503,-0.990999
9.520922184,-0.1226428,-0.03186571,0.09749732,-0.9854264
9.540939331,-0.1270652,-0.06495056,0.1550193,-0.9758238
9.560957432,-0.119498,-0.0303509,0.1932464,-0.9716389
9.580975056,-0.1218982,-0.0281503,0.1677644,-0.9761305
9.600992680,-0.122675,-0.04783267,0.184257,-0.9722859
9.621009827,-0.1198251,-0.02448495,0.1693249,-0.9762167
9.641027928,-0.1211121,-0.03274513,0.1625303,-0.9769704
9.661045551,-0.1212878,-0.02159113,0.1943216,-0.971437
9.681063175,-0.1207489,-0.02401961,0.1688743,-0.9761925
9.701081276,-0.1224069,-0.03748779,0.2045247,-0.9687148
9.721098900,-0.1213487,-0.02410507,0.1884927,-0.9725181
9.741116047,-0.1229342,-0.03206564,0.1879021,-0.9722033
9.761133671,-0.1211028,-0.009032588,0.2005079,-0.9704003
9.781151771,-0.1179226,0.00532471,0.1212083,-0.9838708
9.801169395,-0.1211936,0.008411306,0.06379267,-0.9888374
9.821186542,-0.1229234,0.009935972,0.05376087,-0.989206
9.841204166,-0.1232753,0.03243966,0.01095309,-0.9900801
9.861222267,-0.1255028,0.2363898,0.02171108,-0.9615197
9.881239891,-0.1248559,0.5420329,0.06417385,-0.8265079
9.901257992,-0.1085513,0.6686274,0.07793572,-0.7291829
9.921274662,-0.1099069,0.6715111,0.07305785,-0.7268311
9.941292763,-0.1181919,0.6741042,0.0902244,-0.7211807
9.961310387,-0.1149367,0.6793038,0.08826586,-0.7170584
9.981328487,-0.1167433,0.6785609,0.07706153,-0.7187596
10.001346111,-0.1257433,0.6813514,0.09418899,-0.7125342
10.021363258,-0.1298532,0.6833898,0.1003748,-0.7089915
10.041380882,-0.1176428,0.6952401,0.09579553,-0.7001801
10.061398983,-0.1056712,0.6937426,0.07906261,-0.7056427
10.081416607,-0.1078113,0.7002874,0.08698922,-0.6978788
10.101434231,-0.1087219,0.7104562,0.09245766,-0.6866665
10.121451378,-0.1073596,0.7096108,0.09743023,-0.6870673
10.141469479,-0.09822093,0.7093498,0.08608612,-0.6902119
10.161487103,-0.1099436,0.7117674,0.09426235,-0.6848663
10.181504726,-0.1261221,0.7196506,0.1184622,-0.6699184
10.201522827,-0.1064198,0.7270353,0.1036067,-0.6678231
10.221539974,-0.09919723,0.7369034,0.1060649,-0.6576558
10.241557598,-0.09058585,0.742572,0.1062306,-0.6524751
10.261575222,-0.09114855,0.7518001,0.1072224,-0.6415758
10.281593323,-0.05263093,0.8974652,0.1145538,-0.4186714
10.301610470,-0.03168134,0.9870028,0.1151498,-0.09046867
10.321628094,-0.01645562,0.9905003,0.114466,0.04651291
10.341645718,-0.06836069,0.9890674,0.1082748,0.04444763
10.361663818,-0.1252122,0.9836009,0.1009448,0.057349
10.381681442,-0.2006384,0.9730123,0.08920436,0.04076227
10.401698589,-0.2138682,0.9680189,0.09225129,0.07291786
10.421716213,-0.1664813,0.97636,0.09695944,0.0789417
10.441734314,-0.2019311,0.9710739,0.09158063,0.06693207
10.461751938,-0.1827028,0.9739326,0.09609225,0.07395207
10.481769562,-0.1930765,0.9730545,0.09060997,0.06560282
10.501786709,-0.1987427,0.9699484,0.09070479,0.0900103
10.521804810,-0.1715056,0.9763171,0.0934391,0.07271437
10.541822434,-0.2053686,0.9693406,0.08954544,0.08253323
10.561840058,-0.184737,0.9734973,0.08988763,0.08199439
10.581857205,-0.2185991,0.967832,0.08187585,0.07375153
10.601875305,-0.1799722,0.9728729,0.08920593,0.098984
10.621892929,-0.09828766,0.9844157,0.09778321,0.09127443
10.641910553,-0.06648599,0.987867,0.09621526,0.08407534
10.661928654,-0.0351329,0.9894778,0.09782749,0.08219844
10.681945801,0.002445389,0.9872781,0.09828823,0.1106482
10.701963425,0.04142386,0.9196491,0.08533014,0.3766574
10.719479084,0.05858924,0.7728875,0.05451614,0.6267876
10.741999149,0.07709284,0.6841982,0.05661554,0.7206606
10.759514332,0.06802513,0.6883513,0.0514633,0.7180001
10.779531956,0.06196979,0.6892357,0.04808678,0.717934
10.799550056,0.05729427,0.6918963,0.04646074,0.7158673
10.819566727,0.05777622,0.6956604,0.05277644,0.711731
10.839584827,0.04143104,0.6985937,0.04292684,0.7106583
10.859602451,0.03315903,0.6986048,0.03952839,0.7112786
10.879620552,0.04517239,0.6958461,0.0573976,0.712103
10.899638176,0.05261261,0.6952212,0.06441388,0.7116023
10.919655323,0.04519187,0.6918033,0.06336509,0.7155267
10.939672947,0.04243825,0.6874752,0.0626276,0.7199182
10.959691048,0.04343267,0.6916986,0.06398794,0.7156814
10.979708672,0.04449651,0.6960334,0.07249134,0.7105843
10.999725819,0.03122445,0.6945139,0.06032291,0.7139077
11.019743443,0.02184417,0.6872534,0.05241193,0.7218632
11.039761543,0.02601103,0.6881412,0.06385008,0.7199555
11.059779167,0.02877987,0.6876416,0.07292089,0.7194658
11.079796791,0.03093475,0.6858775,0.08090033,0.7202069
11.099813938,0.03033837,0.6719894,0.07896574,0.7334178
11.119832039,0.06572698,0.4379185,0.071129,0.8918915
11.139849663,0.09386753,0.1244105,0.02054677,0.9858556
11.159867287,0.0977952,0.02528383,0.0136629,0.9930951
11.179884434,0.1009774,0.03183485,-0.03891439,0.9919187
11.199902535,0.1028178,0.0390836,-0.107499,0.9863937
11.219920158,0.1052997,0.06541394,-0.1707608,0.9757568
11.239937782,0.102423,0.03788841,-0.1776597,0.9762881
11.259954929,0.1021986,0.03042541,-0.1399939,0.9826795
11.279973030,0.1009719,0.03797182,-0.1803002,0.975952
11.299990654,0.1015024,0.03670765,-0.1468407,0.9815372
11.320008278,0.1045627,0.03887272,-0.1650698,0.9782307
11.340026379,0.1039231,0.01991676,-0.1819271,0.9758757
11.360043526,0.1067259,0.0345451,-0.1525179,0.9801949
11.380061150,0.1062156,0.02947892,-0.1895233,0.9739392
11.400078774,0.1055098,0.02458302,-0.1633566,0.9788797
11.420096874,0.1080464,0.03111529,-0.1964816,0.9723067
11.440114021,0.1057802,0.01056362,-0.1706245,0.9778618
11.460131645,0.1045449,-0.005373438,-0.07011723,0.9903293
11.480149269,0.1089382,-0.001474513,-0.05664391,0.9907317
